instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BSE_EQ|INE261F08EG3,975358,768NABAR29,NABARD76830429PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0T4S15011,975359,1350SIGN25,SIGN135017225PTC,1,,,0.01,100000,EQUITY,,BSE_EQ
BSE_EQ|INE248U07EY4,975360,903ONE26A,360OPL90328126PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0E2307195,975361,1175AIHF27,AIHFPL117531127PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE918K07PD3,975362,NUVWEMCX27,NWFLMCX2827PCT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0T7315019,975363,93PLUM26,PLUM249320326PTC,1,,,0.01,100000,EQUITY,,BSE_EQ
BSE_EQ|INE401Y07019,975364,885HHFL27,HHFL8851127PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE401Y07027,975365,885HHFL27A,HHFL8851227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE903F08201,975366,GMRIMLD26,GAL241126PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE982X07416,975367,1250SML26,SML12502226PVT,87500,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE201P08209,975368,835GRIL29,GRIL8352229PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE321N07384,975369,IFSLNIFT26,IFSLNIFTY503426PVT,99217.26,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE220B08126,975370,832KPIL27,KPIL8325227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01HV07379,974758,1015VCL26,VCL101525526PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE511C07805,975372,838PWFL26A,PWFL8386226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A07SU3,975373,787BFL34,BFL7878234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A07SV1,975374,782BFL34,BFL78231134PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE982X08109,975375,1385SML29,SML138512729PVT,100311,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE377Y07458,975376,780BHFL34,BHFL7809234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0E1F07026,975377,1725SEPL25,SEPL17257525PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE537P07745,975378,806IIL29,IIL80613829PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE516Y07493,975379,PCHFMIBO25,PCHFL3 MONTHSMIBORSPREAD26,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE572J07661,975380,1075SSF25,SSFL107513825PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H07IW8,975381,816ABFL29,ABFL81614229PVT,100886.61,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08MW5,975382,788PFCPERP,PFC788PERPETUALPVT,1.00E+07,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01WN07110,975383,920MOFL34,MOFL92014234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE651J07986,975384,930JFCL27,JMFCSL93015227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE651J07978,975385,930JFCL26,JMFCSL93014826PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE651J07960,975386,930JFC26,JMFCSL93025926PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE237A08981,975387,76KMBL31,KMBL7614231PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE071G07652,975388,804IHFCL29,IHFCL80415229PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE071G07645,975389,809IHFCL26,IHFCL8091515926PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE248U07EZ1,975390,961360OPL27,360OPL96114227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE377Y07466,975391,8BHFL26,BHFL816226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE468N07BB7,975392,EEL16224,EEL301226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F08361,975393,748IRFC34A,IRFC74816234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE07HK07692,975394,985KSPL25,KSPL98516525PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A07SW9,975396,792BFL34,BFL79220234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE681R08067,975397,1075NBSL25,NBSPL107520825PVT,101038,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE551U07266,975398,127SFIS27,SFIS127061227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE219X07439,975399,788IGT29,IGT78830429INVIT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE219X07447,975400,788IGT2029,IGT78827429INVIT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE756I07EX3,975401,824HDB27,HDBFSL8246427PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0TN615018,975402,11034BB26,BB1103430326PTC,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE916DA7SO7,975403,8225KMPL27,KMPL822521427PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE916DA7SP4,975404,823KMPL26,KMPL823211226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE348L07175,975405,MFSLTBIL25,MFSLTBILLSSPREAD21825PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08MX3,975406,760PFC29,PFC76013429PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE414G07GR0,938077,MFLVII27,MFL23627NCD,1099,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01MM08012,975408,835SBIGI34,SBIGICL83521234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE028A08331,975409,757BOB34,BOB75722234PVT,1.00E+07,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K07937,975410,814AFL29,AFL21229PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE883F07330,975411,865AHFL27,AHFL86521827PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE774L07081,975412,1325AFIP27,AFIP132561227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE605Y07155,975413,990AFPL27,AFPL99021227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE615R07075,975414,135TFL25,TFL13522525PVT,86666.67,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296Q07050,975415,1315MFL26,MFL131521226PVT,87500,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0TGZ15014,975416,KASH170925,KASHIPUR17925PTC,1,,,0.01,100000,EQUITY,,BSE_EQ
BSE_EQ|INE202E08169,975417,759IREDA34,IREDA75923234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE501X07547,975418,950AFPL25,AFPL95023825PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE523L07AK6,975419,NWIL22224,NWILNIFTY 5023827PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0NF807025,975420,0PMPL29,PMPLZC301029PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE07HK07676,975421,1015KSPL25,KSPL101523525PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B08EX7,975422,764RL27,RL76430427PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B08EY5,975423,747RL34,RL74728234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE179P07332,975424,1360DKGF27,DKGFSP136061227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE939X07119,975425,1325MFL26,MFL132528226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE539K08252,975426,960HCFSL34,HCFSL96024234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE551U07274,975427,12SFIS25,SFISPL126325PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE090W07675,975428,1133LFL26,LFL113323226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE365D08067,975429,AHL22244,AHLRESET RATE22244PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0REQ08017,975430,AIPLREST29,AIPLRESET RATE26229PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE814O07493,975431,1175NCPL26,NCPL117527226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE950O07446,975432,841MRHFL29,MRHFL84128229PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F08379,975433,744IRFC34,IRFC74428234PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE756I07EY1,975434,833HFSL27,HDBFSL83310527PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE423Y07088,975435,SBFCTBIL25,SBFCTBIL27525PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE423Y07070,975436,SBFCTBI25,SBFCFLTBIL19325PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE420C07098,975437,995PDL34A,PDL99524234PVT,101199,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE223Y07025,975438,0ADPL27,ADPLZC26827PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE101Q07AP9,975439,10MMFL26,MMFL1027226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE982X07424,975440,12SML26,SML1228226PVT,91666.66,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE795W07018,975441,885VTPL25,VTPL8851325PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE018E08359,975442,829SBICP34,SBICPSL82928234PVT,1.00E+07,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H07IX6,975443,ABFRESET27,ABFLRESETFBIL 6M OIS  169,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE896L07959,975444,995ICFL26A,ICFL99528226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE896L07967,975445,995ICFL26B,ICFL99528926PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE140A07799,975446,935PEL26,PEL93527226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE896L08064,975447,995ICFL26C,ICFL995281126PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K07945,975448,835AFL2026,AFL83527226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818W08107,975449,1110ESAF34,ESAF111028234PVT,100533.6,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE248U07FA1,975450,93OPL26,360OPL9328226PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0TTV15016,975451,937V6T27,V006T93720227PTC,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0TTV15024,975452,993V6T29,V006T99320829PTC,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE549K08475,975453,1005MFL29B,MFL1005311229PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE138I08075,975454,0MSFL26,MSFLZC2326PVT,101818,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE831R07425,975455,820ABHF27,ABHFL82026227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0J7Q07249,975456,755DDL39,DDL7551339PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE218N01021,506640,GUJCMDS,GUJCHEM DISTILLERS INDIA LTD,81.19,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0TXH15017,975458,1162AKH25,AKH02241162171025PTC,1,,,0.01,100000,EQUITY,,BSE_EQ
BSE_EQ|INE0TWW15018,975459,98024PLD28,2024PLD98018428PTC,1,,,0.01,100000,EQUITY,,BSE_EQ
BSE_EQ|INE423Y07096,975460,SBFCRESE27,SBFCFLRESET RATE4327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE522D07CF1,975461,MFLRESET26,MFLRESET RATE5326PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE153A08188,975462,751MTNL34,MTNL7516334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE05UI15068,958610,9855IRT3A3,IRT9855A310344PTC,1002058.07,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE202E08177,975464,753IRED34,IREDA75310534PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE939X07127,975465,1260MFL26,MFL12605326PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE501X07554,975466,1075AFPL26,AFPL10756326PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0BUS07544,938087,1055IML24A,IML105527624NCD,995,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE906B07HF9,958851,780NHAI29,NHAI78026629PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE888C01040,506642,SADHNANIQ,SADHANA NITROCHEM LTD,68.83,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE071G07660,975470,810IHFC27,IHFCL8105327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K07960,975471,AFLZC26,AFLZC6326PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE200W07381,975472,13KCPL27,KCPL1361227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K07952,975473,835AFL27,AFL8357527PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE016P07195,975474,975VFSPL27,VFSPL9755327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE572J07679,975475,1075SSF26A,SSFL10753426PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE238A08492,975476,764ABL34,ABL7647334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE752E08734,975477,735PGCIL34,PGCIL73512334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE248U07FB9,975478,92OPL25,OPL9205925PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0BUS07551,938089,IML24B,IML27624NCD,1167.9,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01HV07452,975480,990VCL26,VCL99011326PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE321N07392,975481,ICFSL7324,ICFSLNIFTY50121026PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01XX07059,975482,796PIL27,PIL79611327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01XX07042,975483,796PIL28,PIL79611328PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01XX07034,975484,796PIL29,PIL79611329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08MZ8,975485,755PFC27,PFC75515427PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE414G07EM6,937029,10MFL24AA,MFL10271224NCD,1036.09,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0OWP15021,974615,11NPL26,NPL1117726PTC,85600,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818F07260,975488,889KFC31,KFC88913331PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818F07278,975489,889KFC32,KFC88913332PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818F07294,975490,889KFC33,KFC88913333PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0BUS07569,938091,11IML27,IML1127727NCD,982,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE387I07013,975493,18MVL27,MVL1831827PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE019A08058,975494,839JSWSL27,JSWSL83913527PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE331A07315,975495,780TRCL28,TRCL78012928PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08GD7,950707,937PFCL24,PFC93719082024PVT,1038610,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE331A07331,975497,780TRCL29,TRCL78012329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE03W107272,975498,990AKFL26,AKFL99013326PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE787H08097,975499,734IIFCL39,IIFCL73414339PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE468N08043,975500,EELGSEC27,EELGSEC12327PVT,100173,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0GCN07021,975501,995AAHL27,AAHL99515327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE721A07NO4,957761,872SFL25,SFL87226525PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0BUS07577,938093,IML28C,IML271128NCD,927,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0U7S15011,975504,1075LUF25,LUF1075171125PTC,1,,,0.01,100000,EQUITY,,BSE_EQ
BSE_EQ|INE916DA7SQ2,975505,805KMPL29,KMPL80515329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE583D08057,975506,1250UCL29,UCL125015929PVT,99689,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE202E08185,975507,757IREDL29,IREDAL75718529PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE414G07IV8,939212,850MFL27A,MFL85025127NCD,1021.94,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE053F08387,975509,746IRFC29,IRFC74618629PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01EQ07095,975510,975ACPL27,ACPL97518327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01EQ07103,975511,975ACP27,ACPL97518227PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01ZK08588,975512,11HFL26,HFL1118326PVT,100271.23,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296G07143,975513,10MCSL27,MCSL1019327PVT,99965.75,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE528S08076,975514,1040ERFL27,ERFL104018327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE523L07678,938095,875NWIL24,NWIL87515724NCD,1050.99,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE410P08016,975516,825NHL29,NHL82519329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE514Q07338,975517,14PFSPL26,PFSPL1431326PVT,95833.34,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE040A08AK2,975518,765HDFC34,HDFC76520334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818W08123,975519,11ESFB30,ESAF1120430PVT,101446.58,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818W08115,975520,1110ESFB31,ESAF111020431PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE721A07RK3,974759,SFLTBIL25,SFLTBILLSPREAD12625PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE103D08047,975522,755BSNL34,BSNL75520334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE103D08054,975523,751BSNL34,BSNL75120334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01AI07025,975524,940IHFP26,IHFPL94019926PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A07RJ8,959942,725BFL30,BFL72527830PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE312X08042,975526,975MGICL34,MGICL97520324PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE312X08034,975527,970MGICL34,MGICL97020334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE539K07114,958853,862HCFS24,HCFS86217624PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE572J07695,975529,1075SSF26,SSF1075211226PVT,99779.48,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE975F07IR8,975530,838KMIL27,KMIL8377421627PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A07RK6,959943,6BFL24,BFL610924PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01YL07268,975532,115ESPL25,ESPL11561025PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE657H08043,975533,DIALRESE34,DIALRESET RATE22334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE296A07SX7,975534,812BFL27,BFL8116710527PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE160A08308,975535,847PNBPERP,PNB847PERPETUALPVT,1.00E+07,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE343H08024,975536,SIILRESE27,SIILRESET RATE22327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE121A08OM7,973038,925CIFPER,CIF925PERPPVT,522475,,,0.01,2,EQUITY,,BSE_EQ
BSE_EQ|INE01HV07460,975538,RRVCL25,VCLRESET RATE22525PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE523L07660,938099,88NWIL25,NWIL88150725NCD,965,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE202E08193,975540,759IRDA34,IRDA75926734PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE891K08182,975541,873AFLPERP,AFL873PERPPVT,1.00E+07,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE950O07453,975542,845MRHFL27,MRHFL84525327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE103D08062,975543,751BSNLD34,BSNLD75126334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE016P07203,975544,975VFSL26,VFSPL97526326PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE217T07019,975545,12SPPL28,SPPL1221328PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE612U08058,975546,129EFL29,EFL129026929PVT,100499,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE681R08075,975547,1075NBS25,NBSPL10752625PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE081A08348,975548,779TSL27,TSL77927327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE658F08151,975549,910KIIFB28,KIIFB91026328PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE658F08177,975550,910KIIFB29,KIFFB91026329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE523L07694,938101,915NWIL25,NWIL91515725NCD,1043.8,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE658F08193,975552,910KIIFB31,KIIFB91026331PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE658F08185,975553,910KIIFB32,KIIFB91026332PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE351E07018,975554,850DHDL27,DLFHDL85030427PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE658F08169,975555,910KIIFB33,KIIFB91026333PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE658F08219,975556,910KIIFB34,KIIFB91026334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0UM815012,975557,1135NAMI26,NAMI113523626PTC,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0TI408015,975558,9TCPL30,TCPL927330PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE604O07175,975221,975DMIFP25,DMIFFPL97522825PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE670K07257,975560,875MDL27,MDL87527327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE04VS07339,975561,975OFSL27,OFSL97522327,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE572J07703,975562,981SSFL26,SSFL9812426PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE916DA7RR2,974130,738KMPL25,KMPL73820825PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE615R07091,975564,1310TFL29,TFL131028929PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE723X07208,975565,910TIAPL31,TIAPL91026931PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE448U07224,975566,975VFPL25,VFPL97528725SR1PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE448U07232,975567,975VFPL28,VFPL97528328SR3PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE448U07240,975568,975VFPL26,VFPL975281126SR2PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE859C07162,975569,995IFL27,IFL99527327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE850M07467,975570,965NACL27,NAC96527327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE468N07BC5,975571,EEL280324,EEL270127PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE468N07BD3,975572,EEL280324A,EEL261127PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE522D07CG9,975573,86MFL34,MFL8628334PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0K4K07022,975574,1950PRPL27,PRIPL195031827PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE879F14HL3,725113,IFPL300623,IFPL27624CP,500000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE883F07348,975576,825AHFL29,AHFL82528329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0UQJ15015,975577,975V07T30,V07T97520730PTC,1.00E+07,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0UQO15015,975578,975V08T27,V08T97520227PTC,1.00E+07,,,0.01,1,EQUITY,,BSE_EQ
